id_anuncio,titulo,url,categoria_olx,tipo_detalhado,tipo_url,data_anuncio_olx,data_coleta,preco_venda,area_m2,preco_m2,cidade,bairro,tipo_imovel,subtipo_imovel,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,preco_m2_suspeito,preco_m2_suspeito_original,area_suspeita,preco_suspeito
1506296823,"Casa Exclusiva à Venda em Vitória-ES (Ilha do Frade) | 5 Quartos, 3 Suítes, Piscina e Vara",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-exclusiva-a-venda-em-vitoria-es-ilha-do-frade-5-quartos-3-suites-piscina-e-vara-1506296823,Casas,Venda - casa em rua pública,casa,2026-05-29T11:19:19,2026-07-05T16:37:14,21000000,1000,21000.0,Vitória,Ilha do Frade,casa,casa_rua_publica,5,5,4,20,37,False,False,False,True
1503489275,CASA - 6 dormitórios - ILHA DO FRADE - VITÓRIA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-6-dormitorios-ilha-do-frade-vitoria-1503489275,Casas,Venda - casa em rua pública,casa,2026-05-19T20:30:07,2026-07-05T16:37:58,21000000,1000,21000.0,Vitória,Ilha do Frade,casa,casa_rua_publica,5,4,2,20,46,False,False,False,True
1499949562,Vitória - Casa Duplex com 6 quartos e 1000 m² - Ilha do Frade,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vitoria-casa-duplex-com-6-quartos-e-1000-m-ilha-do-frade-1499949562,Casas,Venda - casa em rua pública,casa,2026-05-07T01:08:52,2026-07-05T16:38:15,21000000,1000,21000.0,Vitória,Ilha do Frade,casa,casa_rua_publica,5,3,4,20,59,False,False,False,True
1503878141,"Oportunidade Imperdível, Casa na Ilha do Príncipe",https://es.olx.com.br/norte-do-espirito-santo/imoveis/oportunidade-imperdivel-casa-na-ilha-do-principe-1503878141,Casas,Venda - casa em rua pública,casa,2026-05-21T09:49:32,2026-07-05T16:37:44,350000,120,2916.67,Vitória,Ilha do Príncipe,casa,casa_rua_publica,3,2,0,20,45,False,False,False,False
1503878450,Casa Duplex com Terraço - Na região da Rodoviária,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-duplex-com-terraco-na-regiao-da-rodoviaria-1503878450,Casas,Venda - casa em rua pública,casa,2026-05-21T09:50:36,2026-07-05T16:37:44,355000,200,1775.0,Vitória,Ilha do Príncipe,casa,casa_rua_publica,5,4,0,20,45,False,False,False,False
1503878505,"Casa à venda na Ilha do Príncipe, Vitória, ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-na-ilha-do-principe-vitoria-es-1503878505,Casas,Venda - casa em rua pública,casa,2026-05-21T09:50:46,2026-07-05T16:37:44,750000,250,3000.0,Vitória,Ilha do Príncipe,casa,casa_rua_publica,3,2,2,20,45,False,False,False,False
1505777987,Vendo Casa em Inhangueta,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-inhangueta-1505777987,Casas,Venda - casa em rua pública,casa,2026-05-27T13:09:49,2026-07-05T16:37:14,80000,,,Vitória,Inhanguetá,casa,casa_rua_publica,1,1,0,7,39,False,False,False,False
1513876816,Vendo Casa em Inhangueta,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-inhangueta-1513876816,Casas,Venda - casa em rua pública,casa,2026-06-28T01:58:29,2026-07-05T16:35:43,95000,,,Vitória,Inhanguetá,casa,casa_rua_publica,2,,0,17,7,False,False,False,False
1511299167,LV Vendo kitnet em Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lv-vendo-kitnet-em-itarare-1511299167,Casas,Venda - casa em rua pública,casa,2026-06-17T16:30:11,2026-07-05T16:36:12,60000,,,Vitória,Itararé,casa,casa_rua_publica,1,1,,6,18,False,False,False,False
1502975247,*Casa linda a venda em Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-linda-a-venda-em-itarare-1502975247,Casas,Venda - casa em rua pública,casa,2026-05-18T09:12:20,2026-07-05T16:37:58,100000,66,1515.15,Vitória,Itararé,casa,casa_rua_publica,2,2,2,8,48,False,False,False,False
1502891588,casa a venda em Itarare,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-em-itarare-1502891588,Casas,Venda - casa em rua pública,casa,2026-05-17T23:30:38,2026-07-05T16:37:58,100000,,,Vitória,Itararé,casa,casa_rua_publica,2,,,6,48,False,False,False,False
1514745872,vendo casa a venda em Itarare,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-a-venda-em-itarare-1514745872,Casas,Venda - casa em rua pública,casa,2026-07-01T17:15:22,2026-07-05T16:35:30,120000,,,Vitória,Itararé,casa,casa_rua_publica,2,,,7,3,False,False,False,False
1511295288,LV Vendo casa em Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lv-vendo-casa-em-itarare-1511295288,Casas,Venda - casa em rua pública,casa,2026-06-17T16:15:57,2026-07-05T16:36:12,120000,,,Vitória,Itararé,casa,casa_rua_publica,2,1,,5,18,False,False,False,False
1514017493,Vendo casa em Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-itarare-1514017493,Casas,Venda - casa em rua pública,casa,2026-06-28T21:07:55,2026-07-05T16:35:43,125000,,,Vitória,Itararé,casa,casa_rua_publica,2,1,1,8,6,False,False,False,False
1505731193,Vendo Casa em Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-itarare-1505731193,Casas,Venda - casa em rua pública,casa,2026-05-27T10:38:20,2026-07-05T16:37:31,125000,,,Vitória,Itararé,casa,casa_rua_publica,2,2,1,9,39,False,False,False,False
1513231876,VENDO LINDA CASA EM ITARARÉ VITÓRIA R$150.000,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-linda-casa-em-itarare-vitoria-r-150-000-1513231876,Casas,Venda - casa em rua pública,casa,2026-06-25T11:33:55,2026-07-05T16:35:53,150000,,,Vitória,Itararé,casa,casa_rua_publica,2,2,2,11,10,False,False,False,False
1514825066,Kitnet e ponto comercial,https://es.olx.com.br/norte-do-espirito-santo/imoveis/kitnet-e-ponto-comercial-1514825066,Casas,Venda - casa em rua pública,casa,2026-07-01T22:18:03,2026-07-05T16:35:30,185000,1,185000.0,Vitória,Itararé,casa,casa_rua_publica,2,1,0,13,3,True,True,True,False
1512981599,JS Vendo Casa no Bairro Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/js-vendo-casa-no-bairro-itarare-1512981599,Casas,Venda - casa em rua pública,casa,2026-06-24T12:03:12,2026-07-05T16:35:53,189000,168,1125.0,Vitória,Itararé,casa,casa_rua_publica,2,2,2,8,11,False,False,False,False
1485637342,Vendo casa em Itararé,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-itarare-1485637342,Casas,Venda - casa em rua pública,casa,2026-05-14T12:25:37,2026-07-05T16:38:15,280000,240,1166.67,Vitória,Itararé,casa,casa_rua_publica,2,2,1,7,52,False,False,False,False
1503878302,"Casa à venda no Bairro Itararé, com 3 quartos e vaga de garagem, Vitória, ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-no-bairro-itarare-com-3-quartos-e-vaga-de-garagem-vitoria-es-1503878302,Casas,Venda - casa em rua pública,casa,2026-05-21T09:50:02,2026-07-05T16:37:44,320000,110,2909.09,Vitória,Itararé,casa,casa_rua_publica,3,1,1,20,45,False,False,False,False
1492864533,"À venda Casa em Itararé, Vitória: 05 Quartos, Oportunidade de negócio ou geração de renda.",https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-casa-em-itarare-vitoria-05-quartos-oportunidade-de-negocio-ou-geracao-de-renda-1492864533,Casas,Venda - casa em rua pública,casa,2026-04-09T21:52:57,2026-07-05T16:38:28,490000,176,2784.09,Vitória,Itararé,casa,casa_rua_publica,5,4,1,20,86,False,False,False,False
1515552499,Prédio residencial e lojas comerciais em Itararé - Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/predio-residencial-e-lojas-comerciais-em-itarare-vitoria-1515552499,Casas,Venda - casa em rua pública,casa,2026-07-04T13:31:23,2026-07-05T16:35:16,850000,390,2179.49,Vitória,Itararé,casa,casa_rua_publica,4,5,0,20,1,False,False,False,False
1225696618,"Terreno com 620m2 com 3 casas, quintal e garagem para 6 carros, atras do fio e ferro Leita",https://es.olx.com.br/norte-do-espirito-santo/imoveis/terreno-com-620m2-com-3-casas-quintal-e-garagem-para-6-carros-atras-do-fio-e-ferro-leita-1225696618,Casas,Venda - casa em rua pública,casa,2023-08-23T15:20:17,2026-07-05T16:41:09,880000,620,1419.35,Vitória,Itararé,casa,casa_rua_publica,3,1,5,16,1047,False,False,False,False
1501216139,Casa Duplex em Itarare,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-duplex-em-itarare-1501216139,Casas,Venda - casa em rua pública,casa,2026-05-11T19:14:13,2026-07-05T16:38:15,1500000,255,5882.35,Vitória,Itararé,casa,casa_rua_publica,3,2,3,13,54,False,False,False,False
1515552371,Casa em Itararé - Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-em-itarare-vitoria-1515552371,Casas,Venda - casa em rua pública,casa,2026-07-04T13:30:58,2026-07-05T16:35:16,2000000,180,11111.11,Vitória,Itararé,casa,casa_rua_publica,3,1,5,18,1,False,False,False,False
1502994717,*Casa no Jabour a venda,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-no-jabour-a-venda-1502994717,Casas,Venda - casa em vila,casa,2026-05-18T10:24:22,2026-07-05T16:37:58,80000,55,1454.55,Vitória,Jabour,casa,casa,2,1,2,6,48,False,False,False,False
1503202015,casa a venda no Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-no-jabour-1503202015,Casas,Venda - casa em rua pública,casa,2026-05-18T22:11:02,2026-07-05T16:37:58,150000,,,Vitória,Jabour,casa,casa_rua_publica,2,,,6,47,False,False,False,False
1509109667,Vendo casa em Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-jabour-1509109667,Casas,Venda - casa em rua pública,casa,2026-06-09T12:19:58,2026-07-05T16:36:43,160000,,,Vitória,Jabour,casa,casa_rua_publica,2,1,1,10,26,False,False,False,False
1488504269,"(LB) casa a venda, aceito propostas",https://es.olx.com.br/norte-do-espirito-santo/imoveis/lb-casa-a-venda-aceito-propostas-1488504269,Casas,Venda - casa em rua pública,casa,2026-06-26T15:09:23,2026-07-05T16:35:43,170000,140,1214.29,Vitória,Jabour,casa,casa_rua_publica,2,1,1,5,9,False,False,False,False
1514130021,Vendo Casa em Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-jabour-1514130021,Casas,Venda - casa em rua pública,casa,2026-06-29T11:50:56,2026-07-05T16:35:43,180000,,,Vitória,Jabour,casa,casa_rua_publica,2,1,0,12,6,False,False,False,False
1512500815,Vendo casa em Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-jabour-1512500815,Casas,Venda - casa em rua pública,casa,2026-06-22T16:33:59,2026-07-05T16:35:53,190000,,,Vitória,Jabour,casa,casa_rua_publica,2,1,2,10,13,False,False,False,False
1505763784,Vendo Casa em Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-jabour-1505763784,Casas,Venda - casa em rua pública,casa,2026-05-27T12:15:54,2026-07-05T16:37:14,220000,,,Vitória,Jabour,casa,casa_rua_publica,3,1,1,15,39,False,False,False,False
1511299653,LV Vendo casa em Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lv-vendo-casa-em-jabour-1511299653,Casas,Venda - casa em rua pública,casa,2026-06-17T16:32:34,2026-07-05T16:36:12,230000,,,Vitória,Jabour,casa,casa_rua_publica,2,1,,7,18,False,False,False,False
1494401854,Ss vendo casa em jabour vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ss-vendo-casa-em-jabour-vitoria-1494401854,Casas,Venda - casa em rua pública,casa,2026-06-17T09:37:04,2026-07-05T16:36:25,230000,180,1277.78,Vitória,Jabour,casa,casa_rua_publica,2,1,0,10,18,False,False,False,False
1495205753,LC VENDO CASA EM JABOUR,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lc-vendo-casa-em-jabour-1495205753,Casas,Venda - casa em rua pública,casa,2026-06-18T16:50:25,2026-07-05T16:36:12,250000,180,1388.89,Vitória,Jabour,casa,casa_rua_publica,3,1,1,9,16,False,False,False,False
1497292362,MY casa a venda na região do Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/my-casa-a-venda-na-regiao-do-jabour-1497292362,Casas,Venda - casa em rua pública,casa,2026-07-01T11:01:53,2026-07-05T16:35:30,265000,250,1060.0,Vitória,Jabour,casa,casa_rua_publica,3,2,1,10,4,False,False,False,False
1487485140,Lv casa a venda em Jabour,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lv-casa-a-venda-em-jabour-1487485140,Casas,Venda - casa em rua pública,casa,2026-05-26T08:54:59,2026-07-05T16:37:31,297000,,,Vitória,Jabour,casa,casa_rua_publica,2,2,3,9,40,False,False,False,False
1408436667,IC Vendo casa em Jabour - Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ic-vendo-casa-em-jabour-vitoria-1408436667,Casas,Venda - casa em rua pública,casa,2026-06-05T11:17:16,2026-07-05T16:37:01,310000,230,1347.83,Vitória,Jabour,casa,casa_rua_publica,2,1,1,8,30,False,False,False,False
1477701769,AC Vendo casa no Jabour - Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ac-vendo-casa-no-jabour-vitoria-1477701769,Casas,Venda - casa em rua pública,casa,2026-06-30T14:04:00,2026-07-05T16:35:42,505000,240,2104.17,Vitória,Jabour,casa,casa_rua_publica,2,1,1,8,5,False,False,False,False
1484735253,Venda Casa Jabour Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-casa-jabour-vitoria-1484735253,Casas,Venda - casa em rua pública,casa,2026-03-11T05:30:52,2026-07-05T16:39:05,1100000,443,2483.07,Vitória,Jabour,casa,casa_rua_publica,5,5,2,12,116,False,False,False,False
1515542954,Casa para venda.,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-para-venda-1515542954,Casas,Venda - casa em rua pública,casa,2026-07-04T12:48:41,2026-07-05T16:35:16,1500000,350,4285.71,Vitória,Jabour,casa,casa_rua_publica,3,1,5,20,1,False,False,False,False
1514777900,"OPORTUNIDADE DE INVESTIMENTO E MORADIA - BAIRRO JABOUR, VITÓRIA/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/oportunidade-de-investimento-e-moradia-bairro-jabour-vitoria-es-1514777900,Casas,Venda - casa em rua pública,casa,2026-07-01T19:00:47,2026-07-05T16:35:30,1500000,630,2380.95,Vitória,Jabour,casa,casa_rua_publica,5,5,5,18,3,False,False,False,False
1514755224,"OPORTUNIDADE DE INVESTIMENTO E MORADIA - BAIRRO JABOUR, VITÓRIA/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/oportunidade-de-investimento-e-moradia-bairro-jabour-vitoria-es-1514755224,Casas,Venda - casa em rua pública,casa,2026-07-01T17:54:34,2026-07-05T16:35:30,1500000,350,4285.71,Vitória,Jabour,casa,casa_rua_publica,5,5,4,20,3,False,False,False,False
1513058077,Casa com 5 quartos à venda em Jabour - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-com-5-quartos-a-venda-em-jabour-es-1513058077,Casas,Venda - casa em rua pública,casa,2026-06-24T16:55:32,2026-07-05T16:35:53,2400000,319,7523.51,Vitória,Jabour,casa,casa_rua_publica,5,5,3,20,10,False,False,False,False
1505011381,"Casa com 4 dormitórios à venda, 319 m² por R$ 2.400.000,00 - Jabour - Vitória/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-com-4-dormitorios-a-venda-319-m-por-r-2-400-000-00-jabour-vitoria-es-1505011381,Casas,Venda - casa em rua pública,casa,2026-05-25T23:07:18,2026-07-05T16:37:31,2400000,319,7523.51,Vitória,Jabour,casa,casa_rua_publica,4,4,5,18,40,False,False,False,False
1492925921,Venda Casa Jabour Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-casa-jabour-vitoria-1492925921,Casas,Venda - casa em rua pública,casa,2026-04-10T07:56:24,2026-07-05T16:38:28,2400000,319,7523.51,Vitória,Jabour,casa,casa_rua_publica,5,5,3,20,86,False,False,False,False
1484109993,Venda Casa Jabour Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-casa-jabour-vitoria-1484109993,Casas,Venda - casa em rua pública,casa,2026-03-09T06:49:21,2026-07-05T16:39:05,2400000,319,7523.51,Vitória,Jabour,casa,casa_rua_publica,5,5,3,20,118,False,False,False,False
1372560980,Venda Casa Jabour Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-casa-jabour-vitoria-1372560980,Casas,Venda - casa em rua pública,casa,2025-01-23T05:34:34,2026-07-05T16:40:37,2400000,319,7523.51,Vitória,Jabour,casa,casa_rua_publica,5,5,3,20,528,False,False,False,False
1515552617,Casa no Jabour - Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-no-jabour-vitoria-1515552617,Casas,Venda - casa em rua pública,casa,2026-07-04T13:31:41,2026-07-05T16:35:16,3200000,660,4848.48,Vitória,Jabour,casa,casa_rua_publica,4,3,3,20,1,False,False,False,False
1454869270,Linda Casa Mobiliada em Jabour em Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/linda-casa-mobiliada-em-jabour-em-vitoria-1454869270,Casas,Venda - casa em rua pública,casa,2025-11-19T02:15:32,2026-07-05T16:39:44,3200000,560,5714.29,Vitória,Jabour,casa,casa_rua_publica,4,5,3,16,228,False,False,False,False
1512300790,"Cabana Modular Box VP - Sua casa de lazer ou fonte de renda, chega pronta no seu terreno",https://es.olx.com.br/norte-do-espirito-santo/imoveis/cabana-modular-box-vp-sua-casa-de-lazer-ou-fonte-de-renda-chega-pronta-no-seu-terreno-1512300790,Casas,Venda - casa em rua pública,casa,2026-06-21T20:22:18,2026-07-05T16:36:12,57700,18,3205.56,Vitória,Jardim Camburi,casa,casa_rua_publica,1,1,0,10,13,False,False,False,False
1503924707,ss negocio casa em jardim camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ss-negocio-casa-em-jardim-camburi-1503924707,Casas,Venda - casa em rua pública,casa,2026-05-21T12:13:44,2026-07-05T16:37:44,250000,180,1388.89,Vitória,Jardim Camburi,casa,casa_rua_publica,2,1,1,9,45,False,False,False,False
1497174302,MY casa muito top em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/my-casa-muito-top-em-jardim-camburi-1497174302,Casas,Venda - casa em rua pública,casa,2026-07-01T11:02:13,2026-07-05T16:35:30,325000,315,1031.75,Vitória,Jardim Camburi,casa,casa_rua_publica,3,2,2,11,4,False,False,False,False
1513340613,URGENTE MARATAISES AO LADO DO JUCY,https://es.olx.com.br/norte-do-espirito-santo/imoveis/urgente-marataises-ao-lado-do-jucy-1513340613,Casas,Venda - casa em rua pública,casa,2026-06-25T18:35:44,2026-07-05T16:35:53,400000,270,1481.48,Vitória,Jardim Camburi,casa,casa_rua_publica,3,4,5,15,9,False,False,False,False
1515444181,Excelente imovel à venda no Jardim Camburi ( Ágio ),https://es.olx.com.br/norte-do-espirito-santo/imoveis/excelente-imovel-a-venda-no-jardim-camburi-agio-1515444181,Casas,Venda - casa em rua pública,casa,2026-07-04T00:43:52,2026-07-05T16:35:16,500000,210,2380.95,Vitória,Jardim Camburi,casa,casa_rua_publica,3,2,3,18,1,False,False,False,False
1474503250,JA Vendo casa em Jardim Camburi - Vitória es,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ja-vendo-casa-em-jardim-camburi-vitoria-es-1474503250,Casas,Venda - casa em rua pública,casa,2026-06-26T14:55:26,2026-07-05T16:35:43,505000,260,1942.31,Vitória,Jardim Camburi,casa,casa_rua_publica,3,2,2,15,9,False,False,False,False
1515366644,- Vendo imóvel em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-imovel-em-jardim-camburi-1515366644,Casas,Venda - casa em rua pública,casa,2026-07-03T17:08:09,2026-07-05T16:35:30,580000,130,4461.54,Vitória,Jardim Camburi,casa,casa_rua_publica,2,2,1,7,1,False,False,False,False
1404122230,JA CASA A VENDA EM JARDIM CAMBURI,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ja-casa-a-venda-em-jardim-camburi-1404122230,Casas,Venda - casa em rua pública,casa,2026-06-26T14:55:31,2026-07-05T16:35:43,600000,,,Vitória,Jardim Camburi,casa,casa_rua_publica,2,1,2,9,9,False,False,False,False
1505152645,Casa São Diogo ( grande ),https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-sao-diogo-grande-1505152645,Casas,Venda - casa em vila,casa,2026-05-26T13:33:42,2026-07-05T16:37:31,700000,,,Vitória,Jardim Camburi,casa,casa,5,5,2,3,40,False,False,False,False
1504885205,Casa 3Q c/ Suíte + Kitnet Independente em Manoel Plaza (5mns Jd Camburi),https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-3q-c-suite-kitnet-independente-em-manoel-plaza-5mns-jd-camburi-1504885205,Casas,Venda - casa em rua pública,casa,2026-05-31T15:06:49,2026-07-05T16:37:14,890000,230,3869.57,Vitória,Jardim Camburi,casa,casa_rua_publica,3,2,3,11,35,False,False,False,False
1502364723,Casa em Morada de Laranjeiras,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-em-morada-de-laranjeiras-1502364723,Casas,Venda - casa em condominio fechado,casa,2026-05-15T15:24:07,2026-07-05T16:38:15,890000,93,9569.89,Vitória,Jardim Camburi,casa,casa_condominio,3,2,2,10,51,False,False,False,False
1509755491,"Casa 3 quartos a venda em Jardim Camburi, Vitoria/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-3-quartos-a-venda-em-jardim-camburi-vitoria-es-1509755491,Casas,Venda - casa em condominio fechado,casa,2026-06-11T16:13:08,2026-07-05T16:36:43,1080000,107,10093.46,Vitória,Jardim Camburi,casa,casa_condominio,3,2,1,20,24,False,False,False,False
1507360679,Imóvel para venda com 107 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-107-metros-quadrados-com-3-quartos-em-jardim-camburi-vitoria-es-1507360679,Casas,Venda - casa em condominio fechado,casa,2026-06-02T12:25:52,2026-07-05T16:37:14,1080000,107,10093.46,Vitória,Jardim Camburi,casa,casa_condominio,3,3,1,20,33,False,False,False,False
1503503660,Imóvel para venda tem 110 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-tem-110-metros-quadrados-com-3-quartos-em-jardim-camburi-vitoria-es-1503503660,Casas,Venda - casa em rua pública,casa,2026-05-19T21:36:45,2026-07-05T16:37:58,1100000,110,10000.0,Vitória,Jardim Camburi,casa,casa_rua_publica,3,2,2,18,46,False,False,False,False
1504555660,"Casa em Jardim Camburi, Vitória/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-em-jardim-camburi-vitoria-es-1504555660,Casas,Venda - casa em rua pública,casa,2026-05-24T01:44:36,2026-07-05T16:37:31,1150000,110,10454.55,Vitória,Jardim Camburi,casa,casa_rua_publica,3,1,2,15,42,False,False,False,False
1497856625,"Casa com 3 quartos à venda, 100 m² por R$ 1.150.000 - Jardim Camburi - Vitória/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-com-3-quartos-a-venda-100-m-por-r-1-150-000-jardim-camburi-vitoria-es-1497856625,Casas,Venda - casa em condominio fechado,casa,2026-04-29T02:44:44,2026-07-05T16:38:28,1150000,100,11500.0,Vitória,Jardim Camburi,casa,casa_condominio,3,2,2,13,67,False,False,False,False
1495983294,Casa Linear á venda com 3 Quartos em Jardim Camburi - Vitória ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-linear-a-venda-com-3-quartos-em-jardim-camburi-vitoria-es-1495983294,Casas,Venda - casa em rua pública,casa,2026-04-22T00:51:43,2026-07-05T16:38:28,1150000,110,10454.55,Vitória,Jardim Camburi,casa,casa_rua_publica,3,2,2,20,74,False,False,False,False
1493151389,Casa á venda com 3 Quartos em Jardim Camburi Vitória ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-com-3-quartos-em-jardim-camburi-vitoria-es-1493151389,Casas,Venda - casa em rua pública,casa,2026-04-10T22:28:27,2026-07-05T16:38:28,1150000,120,9583.33,Vitória,Jardim Camburi,casa,casa_rua_publica,3,3,1,20,85,False,False,False,False
1493151312,Casa á venda com 3 Quartos em Jardim Camburi Vitória ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-com-3-quartos-em-jardim-camburi-vitoria-es-1493151312,Casas,Venda - casa em rua pública,casa,2026-04-10T22:27:47,2026-07-05T16:38:28,1150000,120,9583.33,Vitória,Jardim Camburi,casa,casa_rua_publica,3,3,1,20,85,False,False,False,False
1492733064,CASA EM CONDOMÍNIO FECHADO JARDIM CAMBURI VITORIA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-em-condominio-fechado-jardim-camburi-vitoria-1492733064,Casas,Venda - casa em rua pública,casa,2026-04-09T13:50:31,2026-07-05T16:38:28,1150000,120,9583.33,Vitória,Jardim Camburi,casa,casa_rua_publica,3,3,1,20,87,False,False,False,False
1485147848,"Casa 3 quartos á venda no Village Camburi, Vitoria-ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-3-quartos-a-venda-no-village-camburi-vitoria-es-1485147848,Casas,Venda - casa em condominio fechado,casa,2026-03-12T11:27:33,2026-07-05T16:38:47,1150000,120,9583.33,Vitória,Jardim Camburi,casa,casa_condominio,3,3,1,20,115,False,False,False,False
1484772338,Casa 3 quartos no Condominio Village Camburi -Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-3-quartos-no-condominio-village-camburi-jardim-camburi-1484772338,Casas,Venda - casa em condominio fechado,casa,2026-03-11T09:44:16,2026-07-05T16:38:47,1150000,120,9583.33,Vitória,Jardim Camburi,casa,casa_condominio,3,3,1,20,116,False,False,False,False
1499996826,"Casa 3 quartos, condomínio Fechado em Jardim Camburi - Vitória - ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-3-quartos-condominio-fechado-em-jardim-camburi-vitoria-es-1499996826,Casas,Venda - casa em condominio fechado,casa,2026-05-07T06:46:42,2026-07-05T16:38:15,1175000,107,10981.31,Vitória,Jardim Camburi,casa,casa_condominio,3,3,1,20,59,False,False,False,False
1478807569,"Res. Comercial espetacular, Leia!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/res-comercial-espetacular-leia-1478807569,Casas,Venda - casa em rua pública,casa,2026-06-21T07:50:43,2026-07-05T16:36:12,1190000,280,4250.0,Vitória,Jardim Camburi,casa,casa_rua_publica,5,3,3,17,14,False,False,False,False
1468801584,"CASA RESIDENCIAL em VITÓRIA - ES, JARDIM CAMBURI",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-residencial-em-vitoria-es-jardim-camburi-1468801584,Casas,Venda - casa em condominio fechado,casa,2026-01-13T11:33:58,2026-07-05T16:39:33,1190000,115,10347.83,Vitória,Jardim Camburi,casa,casa_condominio,3,3,1,20,173,False,False,False,False
